time_str,stock,side,quantity,matched_vol,matched_value,ts,num_lot,block_start_time,no_similarity_stock,segment_ids,lot_bucket,segment_length,initial_ts,arbit_ratio,unwind_ratio,arbit_value,unwind_value
10035750,STB,1.0,44.0,1000.0,29250000.0,2024-09-11 03:58:45.674,22.7273,2024-09-11 03:57:50.030,20,14000000,22.25,22,2024-09-11 03:57:50.674,22.7273,0.0,29250000.0,0.0
10035750,VNM,1.0,56.0,1500.0,111150000.0,2024-09-11 03:58:45.796,26.7857,2024-09-11 03:57:50.030,19,15000000,29.5,13,2024-09-11 03:57:50.796,26.7857,0.0,111150000.0,0.0
10035750,KBC,1.0,29.0,500.0,12700000.0,2024-09-11 03:58:45.873,17.2414,2024-09-11 03:57:50.030,19,13000000,16.75,11,2024-09-11 03:57:50.873,17.2414,0.0,12700000.0,0.0
10035751,KDH,1.0,31.0,700.0,25795000.0,2024-09-11 03:58:46.413,22.5806,2024-09-11 03:57:51.267,20,14000000,22.25,22,2024-09-11 03:57:51.413,22.5806,0.0,25795000.0,0.0
10035751,VNM,1.0,56.0,1200.0,88920000.0,2024-09-11 03:58:46.641,21.4286,2024-09-11 03:57:51.267,21,14000000,22.25,22,2024-09-11 03:57:51.641,21.4286,0.0,88920000.0,0.0
10035751,POW,1.0,36.0,1000.0,12950000.0,2024-09-11 03:58:46.953,27.7778,2024-09-11 03:57:51.267,19,15000000,29.5,13,2024-09-11 03:57:51.953,27.7778,0.0,12950000.0,0.0
10035751,SAB,1.0,11.0,200.0,11060000.0,2024-09-11 03:58:46.955,18.1818,2024-09-11 03:57:51.267,19,13000000,16.75,11,2024-09-11 03:57:51.955,18.1818,0.0,11060000.0,0.0
10035752,BVH,1.0,5.0,100.0,4300000.0,2024-09-11 03:58:47.205,20.0,2024-09-11 03:57:52.111,19,14000000,22.25,22,2024-09-11 03:57:52.205,20.0,0.0,4300000.0,0.0
10035752,FRT,1.0,5.0,100.0,17920000.0,2024-09-11 03:58:47.467,20.0,2024-09-11 03:57:52.111,19,14000000,22.25,22,2024-09-11 03:57:52.467,20.0,0.0,17920000.0,0.0
10035752,VRE,1.0,70.0,1600.0,30320000.0,2024-09-11 03:58:47.946,22.8571,2024-09-11 03:57:52.111,20,14000000,22.25,22,2024-09-11 03:57:52.946,22.8571,0.0,30320000.0,0.0
